Weather;Description;Temperature;Feels_Like;Temp_Min;Temp_Max;Pressure;Humidity;Visibility;Wind_Speed;Wind_Gust;Wind_Deg;Clouds_Level;Datetime;Sunrise;Sunset
 Clouds; scattered clouds; 299.15; 299.15; 295.79; 299.88;1014;52;10000; 3.09;0;180;40;1685620474;1685590446;1685644067
 Clouds; scattered clouds; 299.15; 299.15; 295.79; 299.88;1014;52;10000; 3.09;0;180;40;1685620474;1685590446;1685644067
 Clouds; scattered clouds; 299.15; 299.15; 295.79; 299.88;1014;52;10000; 3.09;0;180;40;1685620474;1685590446;1685644067
 Clouds; scattered clouds; 299.15; 299.15; 295.79; 299.88;1014;52;10000; 3.09;0;180;40;1685620474;1685590446;1685644067
 Clouds; scattered clouds; 299.15; 299.15; 295.79; 299.88;1014;52;10000; 3.09;0;180;40;1685620474;1685590446;1685644067
 Clouds; broken clouds; 299.39; 299.39; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621125;1685590446;1685644067
 Clouds; broken clouds; 299.39; 299.39; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621125;1685590446;1685644067
 Clouds; broken clouds; 299.39; 299.39; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621125;1685590446;1685644067
 Clouds; broken clouds; 299.39; 299.39; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621125;1685590446;1685644067
 Clouds; broken clouds; 299.39; 299.39; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621125;1685590446;1685644067
 Clouds; broken clouds; 299.39; 299.39; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621125;1685590446;1685644067
 Clouds; broken clouds; 299.39; 299.39; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621125;1685590446;1685644067
 Clouds; broken clouds; 299.39; 299.39; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621125;1685590446;1685644067
 Clouds; broken clouds; 299.39; 299.39; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621125;1685590446;1685644067
 Clouds; broken clouds; 299.32; 299.32; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621721;1685590446;1685644067
 Clouds; broken clouds; 299.32; 299.32; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621721;1685590446;1685644067
 Clouds; broken clouds; 299.32; 299.32; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621721;1685590446;1685644067
 Clouds; broken clouds; 299.32; 299.32; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621721;1685590446;1685644067
 Clouds; broken clouds; 299.32; 299.32; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621721;1685590446;1685644067
 Clouds; broken clouds; 299.32; 299.32; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621721;1685590446;1685644067
 Clouds; broken clouds; 299.32; 299.32; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621721;1685590446;1685644067
 Clouds; broken clouds; 299.32; 299.32; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621721;1685590446;1685644067
 Clouds; broken clouds; 299.32; 299.32; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621721;1685590446;1685644067
 Clouds; broken clouds; 299.32; 299.32; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685621721;1685590446;1685644067
 Clouds; broken clouds; 299.36; 299.36; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685622314;1685590446;1685644067
 Clouds; broken clouds; 299.36; 299.36; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685622314;1685590446;1685644067
 Clouds; broken clouds; 299.36; 299.36; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685622314;1685590446;1685644067
 Clouds; broken clouds; 299.36; 299.36; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685622314;1685590446;1685644067
 Clouds; broken clouds; 299.36; 299.36; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685622314;1685590446;1685644067
 Clouds; broken clouds; 299.36; 299.36; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685622314;1685590446;1685644067
 Clouds; broken clouds; 299.36; 299.36; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685622314;1685590446;1685644067
 Clouds; broken clouds; 299.36; 299.36; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685622314;1685590446;1685644067
 Clouds; broken clouds; 299.36; 299.36; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685622314;1685590446;1685644067
 Clouds; broken clouds; 299.36; 299.36; 295.79; 300.49;1014;52;10000; 3.6;0;190;75;1685622314;1685590446;1685644067
 Clouds; broken clouds; 298.98; 298.98; 295.79; 299.49;1014;52;10000; 3.09;0;190;75;1685623045;1685590446;1685644067
 Clouds; broken clouds; 298.98; 298.98; 295.79; 299.49;1014;52;10000; 3.09;0;190;75;1685623045;1685590446;1685644067
 Clouds; broken clouds; 298.98; 298.98; 295.79; 299.49;1014;52;10000; 3.09;0;190;75;1685623045;1685590446;1685644067
 Clouds; broken clouds; 298.98; 298.98; 295.79; 299.49;1014;52;10000; 3.09;0;190;75;1685623045;1685590446;1685644067
 Clouds; broken clouds; 298.98; 298.98; 295.79; 299.49;1014;52;10000; 3.09;0;190;75;1685623045;1685590446;1685644067
 Clouds; broken clouds; 298.98; 298.98; 295.79; 299.49;1014;52;10000; 3.09;0;190;75;1685623045;1685590446;1685644067
 Clouds; broken clouds; 298.98; 298.98; 295.79; 299.49;1014;52;10000; 3.09;0;190;75;1685623045;1685590446;1685644067
 Clouds; broken clouds; 298.98; 298.98; 295.79; 299.49;1014;52;10000; 3.09;0;190;75;1685623045;1685590446;1685644067
 Clouds; broken clouds; 298.98; 298.98; 295.79; 299.49;1014;52;10000; 3.09;0;190;75;1685623045;1685590446;1685644067
 Clouds; broken clouds; 298.98; 298.98; 295.79; 299.49;1014;52;10000; 3.09;0;190;75;1685623045;1685590446;1685644067
 Clouds; broken clouds; 298.84; 298.82; 295.79; 299.49;1014;52;10000; 3.13; 5.36;55;75;1685623696;1685590446;1685644067
 Clouds; broken clouds; 298.84; 298.82; 295.79; 299.49;1014;52;10000; 3.13; 5.36;55;75;1685623696;1685590446;1685644067
 Clouds; broken clouds; 298.84; 298.82; 295.79; 299.49;1014;52;10000; 3.13; 5.36;55;75;1685623696;1685590446;1685644067
 Clouds; broken clouds; 298.98; 298.98; 295.79; 299.49;1014;52;10000; 3.09;0;190;75;1685623377;1685590446;1685644067
 Clouds; broken clouds; 298.98; 298.98; 295.79; 299.49;1014;52;10000; 3.09;0;190;75;1685623527;1685590446;1685644067
 Clouds; broken clouds; 298.98; 298.98; 295.79; 299.49;1014;52;10000; 3.09;0;190;75;1685623527;1685590446;1685644067
 Clouds; broken clouds; 298.98; 298.98; 295.79; 299.49;1014;52;10000; 3.09;0;190;75;1685623527;1685590446;1685644067
 Clouds; broken clouds; 298.98; 298.98; 295.79; 299.49;1014;52;10000; 3.09;0;190;75;1685623527;1685590446;1685644067
 Clouds; broken clouds; 298.98; 298.98; 295.79; 299.49;1014;52;10000; 3.09;0;190;75;1685623527;1685590446;1685644067
 Clouds; broken clouds; 298.98; 298.98; 295.79; 299.49;1014;52;10000; 3.09;0;190;75;1685623527;1685590446;1685644067
 Clouds; broken clouds; 298.86; 298.9; 296.34; 299.49;1014;54;10000; 3.13; 5.36;55;75;1685624200;1685590446;1685644067
 Clouds; broken clouds; 298.86; 298.9; 296.34; 299.49;1014;54;10000; 3.13; 5.36;55;75;1685624200;1685590446;1685644067
 Clouds; broken clouds; 298.86; 298.9; 296.34; 299.49;1014;54;10000; 3.13; 5.36;55;75;1685624200;1685590446;1685644067
 Clouds; broken clouds; 298.86; 298.9; 296.34; 299.49;1014;54;10000; 3.13; 5.36;55;75;1685624200;1685590446;1685644067
 Clouds; broken clouds; 298.86; 298.9; 296.34; 299.49;1014;54;10000; 3.13; 5.36;55;75;1685624200;1685590446;1685644067
 Clouds; broken clouds; 298.86; 298.9; 296.34; 299.49;1014;54;10000; 3.13; 5.36;55;75;1685624200;1685590446;1685644067
 Clouds; broken clouds; 298.86; 298.9; 296.34; 299.49;1014;54;10000; 3.13; 5.36;55;75;1685624200;1685590446;1685644067
 Clouds; broken clouds; 298.86; 298.9; 296.34; 299.49;1014;54;10000; 3.13; 5.36;55;75;1685624200;1685590446;1685644067
 Clouds; broken clouds; 298.86; 298.9; 296.34; 299.49;1014;54;10000; 3.13; 5.36;55;75;1685624200;1685590446;1685644067
 Clouds; broken clouds; 298.86; 298.9; 296.34; 299.49;1014;54;10000; 3.13; 5.36;55;75;1685624200;1685590446;1685644067
 Clouds; broken clouds; 298.54; 298.54; 295.79; 299.18;1014;54;10000; 3.6;0;190;75;1685624726;1685590446;1685644067
 Clouds; broken clouds; 298.54; 298.54; 295.79; 299.18;1014;54;10000; 3.6;0;190;75;1685624726;1685590446;1685644067
 Clouds; broken clouds; 298.54; 298.54; 295.79; 299.18;1014;54;10000; 3.6;0;190;75;1685624726;1685590446;1685644067
 Clouds; broken clouds; 298.54; 298.54; 295.79; 299.18;1014;54;10000; 3.6;0;190;75;1685624726;1685590446;1685644067
 Clouds; broken clouds; 298.54; 298.54; 295.79; 299.18;1014;54;10000; 3.6;0;190;75;1685624726;1685590446;1685644067
 Clouds; broken clouds; 298.54; 298.54; 295.79; 299.18;1014;54;10000; 3.6;0;190;75;1685624726;1685590446;1685644067
 Clouds; broken clouds; 298.54; 298.54; 295.79; 299.18;1014;54;10000; 3.6;0;190;75;1685624726;1685590446;1685644067
 Clouds; broken clouds; 298.54; 298.54; 295.79; 299.18;1014;54;10000; 3.6;0;190;75;1685624726;1685590446;1685644067
 Clouds; broken clouds; 298.54; 298.54; 295.79; 299.18;1014;54;10000; 3.6;0;190;75;1685624726;1685590446;1685644067
 Clouds; broken clouds; 298.54; 298.54; 295.79; 299.18;1014;54;10000; 3.6;0;190;75;1685624726;1685590446;1685644067
 Clouds; broken clouds; 298.71; 298.76; 297.38; 299.18;1014;55;10000; 3.6;0;190;75;1685625363;1685590446;1685644067
 Clouds; broken clouds; 298.71; 298.76; 297.38; 299.18;1014;55;10000; 3.6;0;190;75;1685625363;1685590446;1685644067
 Clouds; broken clouds; 298.71; 298.76; 297.38; 299.18;1014;55;10000; 3.6;0;190;75;1685625363;1685590446;1685644067
 Clouds; broken clouds; 298.71; 298.76; 297.38; 299.18;1014;55;10000; 3.6;0;190;75;1685625363;1685590446;1685644067
 Clouds; broken clouds; 298.71; 298.76; 297.38; 299.18;1014;55;10000; 3.6;0;190;75;1685625363;1685590446;1685644067
 Clouds; broken clouds; 298.71; 298.76; 297.38; 299.18;1014;55;10000; 3.6;0;190;75;1685625363;1685590446;1685644067
 Clouds; broken clouds; 298.71; 298.76; 297.38; 299.18;1014;55;10000; 3.6;0;190;75;1685625363;1685590446;1685644067
 Clouds; broken clouds; 298.71; 298.76; 297.38; 299.18;1014;55;10000; 3.6;0;190;75;1685625363;1685590446;1685644067
 Clouds; broken clouds; 298.71; 298.76; 297.38; 299.18;1014;55;10000; 3.6;0;190;75;1685625363;1685590446;1685644067
 Clouds; broken clouds; 298.71; 298.76; 297.38; 299.18;1014;55;10000; 3.6;0;190;75;1685625363;1685590446;1685644067
 Clouds; broken clouds; 298.26; 298.26; 296.34; 299.05;1014;55;10000; 3.6;0;190;75;1685626071;1685590446;1685644067
 Clouds; broken clouds; 298.26; 298.26; 296.34; 299.05;1014;55;10000; 3.6;0;190;75;1685626071;1685590446;1685644067
 Clouds; broken clouds; 298.26; 298.26; 296.34; 299.05;1014;55;10000; 3.6;0;190;75;1685626071;1685590446;1685644067
 Clouds; broken clouds; 298.26; 298.26; 296.34; 299.05;1014;55;10000; 3.6;0;190;75;1685626071;1685590446;1685644067
 Clouds; broken clouds; 298.26; 298.26; 296.34; 299.05;1014;55;10000; 3.6;0;190;75;1685626071;1685590446;1685644067
 Clouds; broken clouds; 298.26; 298.26; 296.34; 299.05;1014;55;10000; 3.6;0;190;75;1685626071;1685590446;1685644067
 Clouds; broken clouds; 298.26; 298.26; 296.34; 299.05;1014;55;10000; 3.6;0;190;75;1685626071;1685590446;1685644067
 Clouds; broken clouds; 298.26; 298.26; 296.34; 299.05;1014;55;10000; 3.6;0;190;75;1685626071;1685590446;1685644067
 Clouds; broken clouds; 298.26; 298.26; 296.34; 299.05;1014;55;10000; 3.6;0;190;75;1685626071;1685590446;1685644067
 Clouds; broken clouds; 298.26; 298.26; 296.34; 299.05;1014;55;10000; 3.6;0;190;75;1685626071;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.25; 296.34; 299.05;1013;55;10000; 3.6;0;190;75;1685626917;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.25; 296.34; 299.05;1013;55;10000; 3.6;0;190;75;1685626917;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.25; 296.34; 299.05;1013;55;10000; 3.6;0;190;75;1685626917;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.25; 296.34; 299.05;1013;55;10000; 3.6;0;190;75;1685626917;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.25; 296.34; 299.05;1013;55;10000; 3.6;0;190;75;1685626917;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.25; 296.34; 299.05;1013;55;10000; 3.6;0;190;75;1685626917;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.25; 296.34; 299.05;1013;55;10000; 3.6;0;190;75;1685626917;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.25; 296.34; 299.05;1013;55;10000; 3.6;0;190;75;1685626917;1685590446;1685644067
 Clouds; broken clouds; 298.24; 298.11; 296.34; 299.05;1013;50;10000; 3.6;0;190;75;1685627173;1685590446;1685644067
 Clouds; broken clouds; 298.24; 298.11; 296.34; 299.05;1013;50;10000; 3.6;0;190;75;1685627173;1685590446;1685644067
 Clouds; broken clouds; 298.24; 298.11; 296.34; 299.05;1013;50;10000; 3.6;0;190;75;1685627173;1685590446;1685644067
 Clouds; broken clouds; 298.24; 298.11; 296.34; 299.05;1013;50;10000; 3.6;0;190;75;1685627173;1685590446;1685644067
 Clouds; broken clouds; 298.24; 298.11; 296.34; 299.05;1013;50;10000; 3.6;0;190;75;1685627173;1685590446;1685644067
 Clouds; broken clouds; 298.24; 298.11; 296.34; 299.05;1013;50;10000; 3.6;0;190;75;1685627173;1685590446;1685644067
 Clouds; broken clouds; 298.24; 298.11; 296.34; 299.05;1013;50;10000; 3.6;0;190;75;1685627173;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.12; 296.34; 299.05;1013;50;10000; 3.6;0;190;75;1685627634;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.12; 296.34; 299.05;1013;50;10000; 3.6;0;190;75;1685627634;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.12; 296.34; 299.05;1013;50;10000; 3.6;0;190;75;1685627634;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.12; 296.34; 299.05;1013;50;10000; 3.6;0;190;75;1685627634;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.12; 296.34; 299.05;1013;50;10000; 3.6;0;190;75;1685627634;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.12; 296.34; 299.05;1013;50;10000; 3.6;0;190;75;1685627634;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.12; 296.34; 299.05;1013;50;10000; 3.6;0;190;75;1685627634;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.12; 296.34; 299.05;1013;50;10000; 3.6;0;190;75;1685627634;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.12; 296.34; 299.05;1013;50;10000; 3.6;0;190;75;1685627634;1685590446;1685644067
 Clouds; broken clouds; 298.25; 298.12; 296.34; 299.05;1013;50;10000; 3.6;0;190;75;1685627634;1685590446;1685644067
 Clouds; broken clouds; 298.32; 298.2; 296.34; 299.18;1014;50;10000; 2.06;0;180;75;1685628349;1685590446;1685644067
 Clouds; broken clouds; 298.32; 298.2; 296.34; 299.18;1014;50;10000; 2.06;0;180;75;1685628349;1685590446;1685644067
 Clouds; broken clouds; 298.32; 298.2; 296.34; 299.18;1014;50;10000; 2.06;0;180;75;1685628349;1685590446;1685644067
 Clouds; broken clouds; 298.32; 298.2; 296.34; 299.18;1014;50;10000; 2.06;0;180;75;1685628349;1685590446;1685644067
 Clouds; broken clouds; 298.32; 298.2; 296.34; 299.18;1014;50;10000; 2.06;0;180;75;1685628349;1685590446;1685644067
 Clouds; broken clouds; 298.32; 298.2; 296.34; 299.18;1014;50;10000; 2.06;0;180;75;1685628349;1685590446;1685644067
 Clouds; broken clouds; 298.32; 298.2; 296.34; 299.18;1014;50;10000; 2.06;0;180;75;1685628349;1685590446;1685644067
 Clouds; broken clouds; 298.32; 298.2; 296.34; 299.18;1014;50;10000; 2.06;0;180;75;1685628349;1685590446;1685644067
 Clouds; broken clouds; 298.32; 298.2; 296.34; 299.18;1014;50;10000; 2.06;0;180;75;1685628349;1685590446;1685644067
 Clouds; broken clouds; 298.32; 298.2; 296.34; 299.18;1014;50;10000; 2.06;0;180;75;1685628349;1685590446;1685644067
 Clouds; broken clouds; 297.51; 297.31; 296.34; 299.05;1014;50;10000; 2.06;0;180;75;1685629140;1685590446;1685644067
 Clouds; broken clouds; 297.51; 297.31; 296.34; 299.05;1014;50;10000; 2.06;0;180;75;1685629140;1685590446;1685644067
 Clouds; broken clouds; 297.51; 297.31; 296.34; 299.05;1014;50;10000; 2.06;0;180;75;1685629140;1685590446;1685644067
 Clouds; broken clouds; 297.51; 297.31; 296.34; 299.05;1014;50;10000; 2.06;0;180;75;1685629140;1685590446;1685644067
 Clouds; broken clouds; 297.51; 297.31; 296.34; 299.05;1014;50;10000; 2.06;0;180;75;1685629140;1685590446;1685644067
 Clouds; broken clouds; 297.51; 297.31; 296.34; 299.05;1014;50;10000; 2.06;0;180;75;1685629140;1685590446;1685644067
 Clouds; broken clouds; 297.51; 297.31; 296.34; 299.05;1014;50;10000; 2.06;0;180;75;1685629140;1685590446;1685644067
 Clouds; broken clouds; 297.51; 297.31; 296.34; 299.05;1014;50;10000; 2.06;0;180;75;1685629140;1685590446;1685644067
 Clouds; broken clouds; 297.51; 297.31; 296.34; 299.05;1014;50;10000; 2.06;0;180;75;1685629140;1685590446;1685644067
 Clouds; broken clouds; 297.43; 297.22; 295.79; 299.05;1014;50;10000; 2.06;0;180;75;1685629751;1685590446;1685644067
 Clouds; broken clouds; 297.43; 297.22; 295.79; 299.05;1014;50;10000; 2.06;0;180;75;1685629751;1685590446;1685644067
 Clouds; broken clouds; 297.43; 297.22; 295.79; 299.05;1014;50;10000; 2.06;0;180;75;1685629751;1685590446;1685644067
 Clouds; broken clouds; 297.43; 297.22; 295.79; 299.05;1014;50;10000; 2.06;0;180;75;1685629751;1685590446;1685644067
 Clouds; broken clouds; 297.43; 297.22; 295.79; 299.05;1014;50;10000; 2.06;0;180;75;1685629751;1685590446;1685644067
 Clouds; broken clouds; 297.43; 297.22; 295.79; 299.05;1014;50;10000; 2.06;0;180;75;1685629751;1685590446;1685644067
 Clouds; broken clouds; 297.43; 297.22; 295.79; 299.05;1014;50;10000; 2.06;0;180;75;1685629751;1685590446;1685644067
 Clouds; broken clouds; 297.43; 297.22; 295.79; 299.05;1014;50;10000; 2.06;0;180;75;1685629751;1685590446;1685644067
 Clouds; broken clouds; 297.43; 297.22; 295.79; 299.05;1014;50;10000; 2.06;0;180;75;1685629751;1685590446;1685644067
 Clouds; broken clouds; 297.43; 297.22; 295.79; 299.05;1014;50;10000; 2.06;0;180;75;1685629751;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 295.79; 299.05;1013;56;10000; 2.06;0;0;75;1685630179;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 295.79; 299.05;1013;56;10000; 2.06;0;0;75;1685630179;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 295.79; 299.05;1013;56;10000; 2.06;0;0;75;1685630179;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 295.79; 299.05;1013;56;10000; 2.06;0;0;75;1685630179;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 295.79; 299.05;1013;56;10000; 2.06;0;0;75;1685630179;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 295.79; 299.05;1013;56;10000; 2.06;0;0;75;1685630179;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 295.79; 299.05;1013;56;10000; 2.06;0;0;75;1685630179;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 295.79; 299.05;1013;56;10000; 2.06;0;0;75;1685630179;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 295.79; 299.05;1013;56;10000; 2.06;0;0;75;1685630179;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 295.79; 299.05;1013;56;10000; 2.06;0;0;75;1685630179;1685590446;1685644067
 Clouds; broken clouds; 296.64; 296.51; 296.34; 299.05;1013;56;10000; 2.06;0;0;75;1685630842;1685590446;1685644067
 Clouds; broken clouds; 296.64; 296.51; 296.34; 299.05;1013;56;10000; 2.06;0;0;75;1685630842;1685590446;1685644067
 Clouds; broken clouds; 296.64; 296.51; 296.34; 299.05;1013;56;10000; 2.06;0;0;75;1685630842;1685590446;1685644067
 Clouds; broken clouds; 296.64; 296.51; 296.34; 299.05;1013;56;10000; 2.06;0;0;75;1685630842;1685590446;1685644067
 Clouds; broken clouds; 296.64; 296.51; 296.34; 299.05;1013;56;10000; 2.06;0;0;75;1685630842;1685590446;1685644067
 Clouds; broken clouds; 296.64; 296.51; 296.34; 299.05;1013;56;10000; 2.06;0;0;75;1685630842;1685590446;1685644067
 Clouds; broken clouds; 296.64; 296.51; 296.34; 299.05;1013;56;10000; 2.06;0;0;75;1685630842;1685590446;1685644067
 Clouds; broken clouds; 296.64; 296.51; 296.34; 299.05;1013;56;10000; 2.06;0;0;75;1685630842;1685590446;1685644067
 Clouds; broken clouds; 296.64; 296.51; 296.34; 299.05;1013;56;10000; 2.06;0;0;75;1685630842;1685590446;1685644067
 Clouds; broken clouds; 296.64; 296.51; 296.34; 299.05;1013;56;10000; 2.06;0;0;75;1685630842;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 296.34; 298.07;1013;56;10000; 2.06;0;0;75;1685631565;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 296.34; 298.07;1013;56;10000; 2.06;0;0;75;1685631565;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 296.34; 298.07;1013;56;10000; 2.06;0;0;75;1685631565;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 296.34; 298.07;1013;56;10000; 2.06;0;0;75;1685631565;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 296.34; 298.07;1013;56;10000; 2.06;0;0;75;1685631565;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 296.34; 298.07;1013;56;10000; 2.06;0;0;75;1685631565;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 296.34; 298.07;1013;56;10000; 2.06;0;0;75;1685631565;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 296.34; 298.07;1013;56;10000; 2.06;0;0;75;1685631565;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 296.34; 298.07;1013;56;10000; 2.06;0;0;75;1685631565;1685590446;1685644067
 Clouds; broken clouds; 296.49; 296.34; 296.34; 298.07;1013;56;10000; 2.06;0;0;75;1685631565;1685590446;1685644067
 Clouds; broken clouds; 297.27; 297.28; 296.27; 299.05;1013;59;10000; 0.51;0;0;75;1685632321;1685590446;1685644067
 Clouds; broken clouds; 297.27; 297.28; 296.27; 299.05;1013;59;10000; 0.51;0;0;75;1685632321;1685590446;1685644067
 Clouds; broken clouds; 297.27; 297.28; 296.27; 299.05;1013;59;10000; 0.51;0;0;75;1685632321;1685590446;1685644067
 Clouds; broken clouds; 297.27; 297.28; 296.27; 299.05;1013;59;10000; 0.51;0;0;75;1685632321;1685590446;1685644067
 Clouds; broken clouds; 297.27; 297.28; 296.27; 299.05;1013;59;10000; 0.51;0;0;75;1685632321;1685590446;1685644067
 Clouds; broken clouds; 297.27; 297.28; 296.27; 299.05;1013;59;10000; 0.51;0;0;75;1685632321;1685590446;1685644067
 Clouds; broken clouds; 297.27; 297.28; 296.27; 299.05;1013;59;10000; 0.51;0;0;75;1685632321;1685590446;1685644067
 Clouds; broken clouds; 297.27; 297.28; 296.27; 299.05;1013;59;10000; 0.51;0;0;75;1685632321;1685590446;1685644067
 Clouds; broken clouds; 297.27; 297.28; 296.27; 299.05;1013;59;10000; 0.51;0;0;75;1685632321;1685590446;1685644067
 Clouds; broken clouds; 297.27; 297.28; 296.27; 299.05;1013;59;10000; 0.51;0;0;75;1685632321;1685590446;1685644067
 Clouds; broken clouds; 297.28; 297.32; 296.34; 299.05;1013;60;10000; 0.51;0;0;75;1685632802;1685590446;1685644067
 Clouds; broken clouds; 297.28; 297.32; 296.34; 299.05;1013;60;10000; 0.51;0;0;75;1685632802;1685590446;1685644067
 Clouds; broken clouds; 297.28; 297.32; 296.34; 299.05;1013;60;10000; 0.51;0;0;75;1685632802;1685590446;1685644067
 Clouds; broken clouds; 297.28; 297.32; 296.34; 299.05;1013;60;10000; 0.51;0;0;75;1685632802;1685590446;1685644067
 Clouds; broken clouds; 297.28; 297.32; 296.34; 299.05;1013;60;10000; 0.51;0;0;75;1685632802;1685590446;1685644067
 Clouds; broken clouds; 297.28; 297.32; 296.34; 299.05;1013;60;10000; 0.51;0;0;75;1685632802;1685590446;1685644067
 Clouds; broken clouds; 297.28; 297.32; 296.34; 299.05;1013;60;10000; 0.51;0;0;75;1685632802;1685590446;1685644067
 Clouds; broken clouds; 297.28; 297.32; 296.34; 299.05;1013;60;10000; 0.51;0;0;75;1685632802;1685590446;1685644067
 Clouds; broken clouds; 297.28; 297.32; 296.34; 299.05;1013;60;10000; 0.51;0;0;75;1685632802;1685590446;1685644067
 Clouds; broken clouds; 297.28; 297.32; 296.34; 299.05;1013;60;10000; 0.51;0;0;75;1685632802;1685590446;1685644067
 Clouds; broken clouds; 296.74; 296.54; 296.34; 299.05;1013;53;10000; 0.51;0;0;75;1685633479;1685590446;1685644067
 Clouds; broken clouds; 296.74; 296.54; 296.34; 299.05;1013;53;10000; 0.51;0;0;75;1685633479;1685590446;1685644067
 Clouds; broken clouds; 296.74; 296.54; 296.34; 299.05;1013;53;10000; 0.51;0;0;75;1685633479;1685590446;1685644067
 Clouds; broken clouds; 296.74; 296.54; 296.34; 299.05;1013;53;10000; 0.51;0;0;75;1685633479;1685590446;1685644067
 Clouds; broken clouds; 296.74; 296.54; 296.34; 299.05;1013;53;10000; 0.51;0;0;75;1685633479;1685590446;1685644067
 Clouds; broken clouds; 296.74; 296.54; 296.34; 299.05;1013;53;10000; 0.51;0;0;75;1685633479;1685590446;1685644067
 Clouds; broken clouds; 296.74; 296.54; 296.34; 299.05;1013;53;10000; 0.51;0;0;75;1685633479;1685590446;1685644067
 Clouds; broken clouds; 296.74; 296.54; 296.34; 299.05;1013;53;10000; 0.51;0;0;75;1685633479;1685590446;1685644067
 Clouds; broken clouds; 296.74; 296.54; 296.34; 299.05;1013;53;10000; 0.51;0;0;75;1685633479;1685590446;1685644067
 Clouds; broken clouds; 296.74; 296.54; 296.34; 299.05;1013;53;10000; 0.51;0;0;75;1685633479;1685590446;1685644067
 Clouds; broken clouds; 296.74; 296.83; 296.34; 299.05;1013;64;10000; 2.06;0;200;75;1685634175;1685590446;1685644067
 Clouds; broken clouds; 296.74; 296.83; 296.34; 299.05;1013;64;10000; 2.06;0;200;75;1685634175;1685590446;1685644067
